type_Condo,type_House,type_Multi-family home,type_Townhouse,locality_Brooklyn,locality_Manhattan,locality_Queens,locality_Staten Island,zipcode,beds,bath,propertysqft,distance_to_center,distance_to_wall_street,price
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10023.0,2.0,2.0,1600.0,1.7363373863339064,7.933999417203212,1500000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10037.0,2.0,1.0,1440.0,6.914978764701167,12.996810468002517,315000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10314.0,3.0,2.0,1824.0,25.332041700429684,19.516999817831408,628000
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11201.0,4.0,5.0,4187.0,7.787643045936767,2.0672187719243937,6995000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10022.0,3.0,3.0,1440.0,1.76333332053966,6.486437929564642,750000
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10022.0,7.0,6.0,8500.0,2.1349375487305258,7.080310874368291,24990000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11372.0,3.0,2.0,964.0,9.3892252326641,12.711490953112731,518000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10301.0,3.0,2.0,2230.0,19.356958113576063,13.325668466935428,668888
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11235.0,3.0,2.0,1480.0,19.313152422841963,14.30653027310895,575000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11370.0,6.0,4.0,3262.0,7.604929319883123,11.891181884418009,1580000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10024.0,1.0,1.0,1440.0,3.377823061875279,9.5407432848056,479000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11105.0,1.0,1.0,964.0,6.836507863679376,11.59074347019847,229000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11367.0,1.0,1.0,750.0,13.69340755173103,15.526750155548347,268000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11367.0,1.0,1.0,1786.0,15.315656588164918,16.722643379946298,518000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10465.0,2.0,2.0,995.0,16.47839680154166,21.238619238529164,550000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10312.0,3.0,2.0,2362.0,29.45454250164016,23.53414378016793,889000
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11230.0,1.0,1.0,880.0,14.04331321798653,8.726859951315753,275000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10005.0,3.0,1.0,916.0,6.173493190165055,0.1605178431376902,800000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11372.0,2.0,2.0,964.0,8.142390446647948,11.254557550068292,695000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11354.0,3.0,2.0,950.0,15.085345260877975,18.59856377824405,1228000
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11220.0,1.0,1.0,577.0,13.962781872635214,7.789114310745817,399000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11369.0,1.0,1.0,750.0,8.916345679024698,12.372758024068252,232000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11354.0,2.0,1.0,950.0,13.412417476817282,16.573412726282267,459000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11234.0,5.0,2.0,2200.0,17.275586585804223,13.231822567080677,1618000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10302.0,3.0,2.0,1008.0,19.53256873529837,14.10775901002964,585000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11238.0,3.0,2.0,2230.0,9.587817390405732,5.254354096694666,2975000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11379.0,3.0,2.0,2230.0,9.736946212755818,10.54423701509424,868000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10014.0,1.0,1.0,1440.0,2.8732399627721867,3.572787786456144,549000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10473.0,2.0,2.0,1102.0,12.313468438394704,17.243292400187386,319000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11372.0,2.0,1.0,1440.0,8.963982777946683,11.866458208543584,465000
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11201.0,3.0,4.0,2539.0,6.312177324341142,1.5719692682238569,5925000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10019.0,5.0,4.0,4373.0,0.5050018817635881,6.659964404050196,8995000
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10027.0,5.0,3.0,3024.0,6.1919783507794985,12.357358129067194,2000000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10471.0,4.0,2.0,2273.0,16.95112240620496,23.13117278356275,1250000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10024.0,1.0,1.0,1440.0,3.3067613883675997,9.504164817338362,545000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10463.0,3.0,2.0,1620.0,15.587701991081746,21.75066432017045,700000
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11373.0,3.0,2.0,900.0,9.130525406637275,11.383686618016409,628000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10016.0,3.0,3.0,2706.0,1.6319959363092058,4.621187423860117,5900000
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11201.0,2.0,2.0,1043.0,6.702178041269868,1.923661153315792,799000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10029.0,1.0,1.0,626.0,5.341079691516775,11.216606873809043,599000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10014.0,2.0,1.0,1440.0,3.61953250078084,2.8718714004100363,1099500
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11232.0,5.0,2.0,3262.0,11.20171089616079,5.351900911786543,1299000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10473.0,3.0,1.0,1390.0,12.09943373168341,17.06200391740685,575000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10468.0,1.0,1.0,925.0,13.706752648850406,19.792022175830105,199900
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10471.0,1.0,1.0,694.0,17.547786407780144,23.741606199951672,149999
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11218.0,5.0,2.0,2230.0,12.996215574340262,7.707233016125548,600000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10024.0,4.0,4.0,3000.0,3.328103015583288,9.527638995707855,3345000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10007.0,4.0,4.0,2938.0,5.21704187036845,1.003283581475512,12500000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11357.0,4.0,4.0,2230.0,15.966967633618555,19.89078017512305,1788888
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10306.0,3.0,2.0,1484.0,22.161084171995427,16.035452246468434,868000
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11207.0,3.0,1.0,1155.0,14.409211882918257,12.251426582092405,250000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11375.0,3.0,2.0,1520.0,11.858322833007598,12.89543199221506,950000
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10306.0,3.0,1.0,5400.0,23.171123811085412,17.10712269898654,1799000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11374.0,1.0,1.0,750.0,11.36721662482389,13.324527451824416,249000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11234.0,3.0,2.0,1325.0,16.85831066489668,12.738669048067292,690000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10128.0,2.0,2.0,1150.0,4.157534194624921,10.11635058768069,935000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11374.0,2.0,1.0,964.0,11.699982724239392,13.426909334775912,449000
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11221.0,1.0,1.0,579.0,9.500168827718174,8.016717792587151,559000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10024.0,1.0,1.0,1440.0,3.560178403270325,9.760052918026943,614000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10065.0,2.0,2.0,1035.0,1.9868616765994884,7.556424322717135,1900000
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11375.0,4.0,2.0,4087.0,11.998562810629174,12.885576029274514,1198000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10010.0,1.0,1.0,630.0,2.097469698878006,4.182832473641732,815000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11224.0,3.0,2.0,1854.0,20.472066739546136,14.597784228932314,729000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10022.0,3.0,4.0,1440.0,1.7998403507928455,7.007091644100112,2500000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10453.0,6.0,17.0,12733.0,12.974413469056568,19.051958586749237,4195000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10022.0,1.0,1.0,560.0,1.6225826908885588,6.663131338612414,950000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11105.0,1.0,1.0,964.0,6.707171039609889,11.468454771441465,169000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10314.0,3.0,2.0,1420.0,21.680087847605684,15.81386615032536,699900
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10312.0,2.0,2.0,1354.0,27.37238178477322,21.61202986164101,548000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11208.0,9.0,3.0,3262.0,13.09411275894498,12.20510453088643,1325000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10304.0,3.0,2.0,2072.0,16.223523745395028,10.204760778588977,1250000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11225.0,4.0,3.0,1800.0,10.860008289833274,6.669087249250633,1149000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10456.0,16.0,8.0,3550.0,10.451183657504696,16.325897614865344,1279000
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10301.0,2.0,1.0,900.0,18.655723099285257,12.791345778096758,342990
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11436.0,3.0,2.0,1056.0,18.50018408737317,18.36699565342654,729999
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11367.0,2.0,1.0,964.0,14.642810489761414,16.391907285199906,338000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11234.0,5.0,2.0,2412.0,16.468666701704834,11.830665424684485,1389000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10472.0,3.0,2.0,1890.0,13.407868393932556,18.80845930763085,849000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10306.0,4.0,2.0,1856.0,23.0707065273853,17.006547187527755,639000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10075.0,1.0,2.0,1444.0,3.3581621413327976,8.886127934002431,1494000
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11224.0,1.0,1.0,750.0,20.108706063829583,14.524740009555964,319000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11233.0,14.0,6.0,3262.0,11.402270612827468,8.64444413939059,1900000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11432.0,1.0,1.0,964.0,16.715457806854086,17.859829382003163,189000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11356.0,7.0,6.0,2230.0,12.208631420386592,16.7683826965809,1499000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11212.0,3.0,4.0,3262.0,12.404644377943857,9.312891840444465,300000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11220.0,10.0,10.0,3933.0,13.280538279586771,7.227815241337291,1768888
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10024.0,3.0,1.0,1440.0,3.090902029858224,9.289216523529806,599000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10466.0,4.0,2.0,1728.0,19.582050517536,25.500945675264457,600000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10473.0,4.0,4.0,3068.0,13.152646245275152,18.136130478615502,980000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10453.0,6.0,2.0,3053.0,11.89430938492391,18.0376332057284,700000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10465.0,4.0,2.0,2185.0,16.58362192866217,21.13771271419476,1099999
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11234.0,2.0,1.0,850.0,16.992879104984343,12.67167832814586,315000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10004.0,2.0,1.0,1164.0,6.390499355502294,0.5743832549138715,975000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11385.0,12.0,6.0,4875.0,8.68277469785712,8.214132241478815,1090000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11207.0,3.0,2.0,1088.0,14.382907703416496,12.144301376784362,479900
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11421.0,7.0,5.0,2460.0,13.386699668923498,13.004144203259996,1280000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11375.0,3.0,2.0,1350.0,11.872649828228845,13.766775412061977,575000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10011.0,3.0,1.0,1440.0,3.005596160469752,3.196741739067201,550000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11368.0,3.0,2.0,1405.0,10.939160910252191,13.19251432572848,425000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10308.0,5.0,4.0,2288.0,27.18867700132685,21.247582606858604,799999
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11368.0,2.0,1.0,780.0,10.48367029548666,13.428727478740509,469000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11355.0,2.0,2.0,964.0,13.630386074935336,16.61461560607483,458000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11214.0,3.0,2.0,1240.0,17.424926860541166,11.404819079659788,1175000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10463.0,1.0,1.0,660.0,15.108490198269196,21.280958190558927,235000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11372.0,1.0,1.0,964.0,8.222110830655883,11.415126129481196,338000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11373.0,11.0,6.0,3262.0,8.68550888330872,11.247154547232922,1630000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11203.0,5.0,2.0,3244.0,12.531789220762864,8.902394223746764,988000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11220.0,5.0,3.0,1920.0,12.192801959621018,6.10150166778709,1275000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10303.0,2.0,2.0,953.0,21.07343756803339,15.714468152697394,495000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10024.0,3.0,1.0,1786.0,2.817977796905444,9.00884412685155,555000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10465.0,2.0,1.0,857.0,16.483265971340405,21.289470131039685,299999
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11203.0,6.0,2.0,3262.0,14.1643644925672,9.880682426099147,699000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11234.0,3.0,2.0,825.0,16.028758586796478,11.735464463634214,800000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10312.0,4.0,2.0,2015.0,29.98475351907941,24.150406778182614,260000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10011.0,3.0,4.0,3750.0,1.8453871568269984,4.413636912983375,4995000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10033.0,1.0,1.0,1440.0,10.888039711173606,17.089053579821126,350000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10461.0,3.0,2.0,1600.0,15.631901897175071,21.297302816671333,749000
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11354.0,2.0,2.0,1030.0,14.175823955056716,17.359326894870534,699000
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11426.0,4.0,3.0,1960.0,22.53278907250551,24.39585078053881,899000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10024.0,2.0,2.0,1440.0,2.598364821303293,8.768394925998829,900000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10017.0,1.0,1.0,2230.0,1.4963798783703122,6.0704936018419575,950000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11385.0,6.0,6.0,5712.0,10.23934596956918,10.097496880746109,1200000
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11102.0,2.0,1.0,705.0,5.063019872676754,10.007743200829164,649000
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11238.0,5.0,4.0,4087.0,8.386543605715701,4.316786583568228,4195000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10307.0,4.0,4.0,2554.0,35.87296445161802,30.053660003661737,1049000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10017.0,3.0,1.0,1440.0,1.634519366299224,5.652995850952694,439000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10012.0,6.0,6.0,3920.0,3.829939953156271,2.459633843719678,8250000
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11378.0,3.0,2.0,4087.0,7.765503190567151,9.418967879880444,979000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11234.0,5.0,4.0,3120.0,17.76470375846932,13.536290793985849,1170000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10027.0,1.0,1.0,650.0,6.181620522173185,12.330575572716867,275000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11366.0,4.0,3.0,1760.0,17.336339837756057,19.20499666260588,1350000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10128.0,3.0,4.0,2184.0,3.80828479749034,9.83930319498788,4995000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10461.0,4.0,2.0,2550.0,14.814366740540908,20.44608780770849,968000
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10312.0,2.0,1.0,1800.0,30.45319749207627,24.429270706578524,2800000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11370.0,3.0,3.0,3262.0,7.985392574518355,11.402644355639064,1098000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10075.0,2.0,2.0,1440.0,2.592026290728964,8.567367296940564,1295000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11234.0,4.0,3.0,2200.0,17.026853358281052,13.129626826595498,1325000
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11229.0,2.0,1.0,1100.0,17.04293611012124,11.801450328957456,265000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10011.0,7.0,8.0,3262.0,2.8292281432929367,3.372575711096621,10000000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10456.0,7.0,6.0,3733.0,9.84105770672136,15.824158089132323,949000
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10011.0,5.0,6.0,7058.0,2.1521231339845444,4.261800931346055,23000000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11356.0,2.0,2.0,1786.0,11.672995523811933,16.139586095180285,630000
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11238.0,4.0,3.0,2800.0,9.658356118684525,5.314407899877996,2999999
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11203.0,1.0,1.0,750.0,12.121579269373498,8.182210870902995,199999
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11420.0,3.0,2.0,1300.0,16.636090706411746,16.30903078106755,689888
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10308.0,3.0,2.0,1204.0,26.999705980372703,20.92872323138106,599900
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10022.0,4.0,4.0,1440.0,1.3078476151911382,7.07271107665791,6000000
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11357.0,2.0,2.0,1124.0,16.479152131463643,20.50345841823596,700000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10003.0,3.0,1.0,1440.0,3.145765746568552,3.104172566782855,549000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10027.0,4.0,4.0,2120.0,6.241559989201144,12.44230713307759,3550000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11106.0,1.0,1.0,650.0,4.879742581565135,9.420655930451108,395250
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10013.0,3.0,3.0,1862.0,4.348598540558168,2.023527433530127,3595000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11429.0,5.0,3.0,1273.0,22.07876909874082,23.364902976561947,789000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11355.0,10.0,6.0,3025.0,14.540251278439602,17.60757586728231,1698888
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10465.0,2.0,2.0,988.0,16.244701177288345,21.225977194302683,465000
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11215.0,6.0,3.0,2385.0,10.75206958132486,5.25334376058962,2200000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10465.0,5.0,3.0,2400.0,15.942576967615269,20.694792811606707,799000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11208.0,4.0,3.0,3262.0,12.586309947701354,11.78592491928701,890000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11228.0,3.0,2.0,2052.0,16.021703362060993,9.971621693220778,1649000
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11209.0,2.0,1.0,825.0,16.052238931232722,9.857673923401236,499000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11236.0,6.0,3.0,3262.0,15.387443411601168,11.939637565155005,1175000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10012.0,2.0,1.0,1786.0,4.226643059102833,2.119592734372339,925000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11220.0,36.0,16.0,12460.0,13.08013781635182,7.044339948628317,3099000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10021.0,1.0,1.0,1440.0,2.919677510242754,8.540968089021552,795000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11357.0,3.0,2.0,1144.0,15.465150845444066,19.28408534356799,999500
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10303.0,2.0,1.0,847.0,20.152947105297528,15.116869051758457,314000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10013.0,4.0,4.0,3809.0,4.861744984985835,1.339820730920109,12000000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10462.0,6.0,2.0,2910.0,14.211074247331362,19.985526524590224,775000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11377.0,5.0,5.0,2500.0,7.53367585952738,9.792537731237088,1288000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11205.0,5.0,4.0,1340.0,7.036561672252415,3.280510735678273,2499000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11005.0,2.0,2.0,1600.0,22.229117860181187,24.87490966949413,629000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10023.0,2.0,2.0,1350.0,2.251672676798415,8.370027694447948,1950000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10022.0,3.0,3.0,1440.0,2.0648935800287886,7.008344281998441,3950000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10025.0,1.0,1.0,750.0,4.663392315215712,10.864607140142104,600000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10022.0,4.0,3.0,2000.0,1.7851656970991376,6.687925935085023,2000000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11694.0,6.0,3.0,2600.0,23.307699624908143,19.829310811472947,1149000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10021.0,3.0,2.0,1440.0,2.551150173899529,8.476598844181675,2975000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11106.0,2.0,1.0,964.0,4.47553212175303,9.000698867117203,469000
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11379.0,3.0,2.0,4087.0,9.907074946335056,11.21052032518513,815000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11234.0,3.0,3.0,2835.0,14.776386692465646,10.49960309806566,699000
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11356.0,11.0,6.0,3262.0,11.646343439211837,16.01214696724991,1250000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10010.0,2.0,1.0,920.0,2.1239184238004314,4.366439211500144,750000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11420.0,3.0,2.0,2230.0,16.893923457229228,16.430519439844517,750000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10022.0,1.0,1.0,1786.0,1.3583460068341644,7.156087009387857,1750000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10001.0,3.0,2.0,1440.0,1.3836790530983043,4.850928976562384,3649000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11005.0,2.0,2.0,1549.0,22.669386768331176,25.338404390499328,489000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11432.0,1.0,1.0,900.0,16.967743765904373,18.189053223588104,269000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10009.0,3.0,1.0,400.0,3.467147170689427,3.1368256289441883,149000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11422.0,2.0,1.0,950.0,23.03577227607936,23.420872292740004,295000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10025.0,5.0,4.0,6000.0,4.02154907389314,10.22288835141224,13000000
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10075.0,2.0,1.0,759.0,3.0401556466623934,8.8563699473999,795000
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11209.0,3.0,1.0,325.0,16.24311104559484,10.05709474201669,199000
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11225.0,3.0,1.0,1050.0,12.470650118013063,7.848279338515794,650000
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10016.0,3.0,1.0,1440.0,1.3667930583039078,4.9887877389061455,462900
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10023.0,3.0,2.0,1786.0,1.5218992591512297,7.721405979232691,849000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11234.0,3.0,1.0,1376.0,15.929971791046706,11.417817105137615,250000
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11375.0,5.0,2.0,964.0,12.594222612620918,13.84756561287676,1088000
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11230.0,1.0,1.0,750.0,15.52839633981594,10.134184097441096,285000
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11218.0,1.0,1.0,603.0,13.701066083177038,8.389971347976381,425000
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10303.0,3.0,1.0,1040.0,20.737442496119225,15.4577603147791,499900
